MakeID,Make,Body_Type,Year_Month,Units_Sold
32,Changan Suzuki,Sedan,2019-06-01,1071
32,Changan Suzuki,Sedan,2019-07-01,813
32,Changan Suzuki,Sedan,2019-08-01,845
32,Changan Suzuki,Sedan,2019-09-01,1282
32,Changan Suzuki,Sedan,2019-10-01,578
32,Changan Suzuki,Sedan,2019-11-01,1875
32,Changan Suzuki,Sedan,2019-12-01,2427
32,Changan Suzuki,Sedan,2020-01-01,1564
32,Changan Suzuki,Sedan,2020-02-01,201
32,Changan Suzuki,Sedan,2020-03-01,1404
32,Changan Suzuki,Sedan,2020-04-01,1711
32,Changan Suzuki,Sedan,2020-05-01,1313
32,Changan Suzuki,Sedan,2020-06-01,1304
32,Changan Suzuki,Sedan,2020-07-01,1403
32,Changan Suzuki,Sedan,2020-08-01,657
32,Changan Suzuki,Sedan,2020-09-01,1603
32,Changan Suzuki,Sedan,2020-10-01,1061
32,Changan Suzuki,Sedan,2020-11-01,825
32,Changan Suzuki,Sedan,2020-12-01,2307
32,Changan Suzuki,Sedan,2021-01-01,452
32,Changan Suzuki,Sedan,2021-02-01,120
32,Changan Suzuki,Sedan,2021-03-01,420
32,Changan Suzuki,Sedan,2021-04-01,768
32,Changan Suzuki,Sedan,2021-05-01,1309
32,Changan Suzuki,Sedan,2021-06-01,1434
32,Changan Suzuki,Sedan,2021-07-01,912
32,Changan Suzuki,Sedan,2021-08-01,807
32,Changan Suzuki,Sedan,2021-09-01,674
32,Changan Suzuki,Sedan,2021-10-01,669
32,Changan Suzuki,Sedan,2021-11-01,1268
33,Changhe Suzuki,Hatchback,2018-01-01,717
33,Changhe Suzuki,Hatchback,2018-02-01,280
33,Changhe Suzuki,Hatchback,2018-03-01,1827
33,Changhe Suzuki,Hatchback,2018-04-01,2330
33,Changhe Suzuki,Hatchback,2018-05-01,1011
33,Changhe Suzuki,Hatchback,2018-06-01,1181
33,Changhe Suzuki,Hatchback,2018-07-01,34
33,Changhe Suzuki,Hatchback,2018-09-01,140
33,Changhe Suzuki,Hatchback,2018-10-01,2429
33,Changhe Suzuki,Hatchback,2018-11-01,3535
33,Changhe Suzuki,Hatchback,2018-12-01,2388
33,Changhe Suzuki,Hatchback,2019-02-01,400
33,Changhe Suzuki,Hatchback,2019-03-01,2068
33,Changhe Suzuki,Hatchback,2019-04-01,669
33,Changhe Suzuki,Hatchback,2019-05-01,119
33,Changhe Suzuki,Hatchback,2019-06-01,1436
33,Changhe Suzuki,Hatchback,2019-09-01,355
33,Changhe Suzuki,Hatchback,2019-10-01,706
33,Changhe Suzuki,Hatchback,2019-11-01,674
33,Changhe Suzuki,Hatchback,2019-12-01,1592
33,Changhe Suzuki,Hatchback,2020-03-01,622
33,Changhe Suzuki,Hatchback,2020-04-01,254
33,Changhe Suzuki,Hatchback,2020-05-01,594
33,Changhe Suzuki,Hatchback,2020-06-01,1733
33,Changhe Suzuki,Hatchback,2020-07-01,274
33,Changhe Suzuki,Hatchback,2020-08-01,557
33,Changhe Suzuki,Hatchback,2020-09-01,490
33,Changhe Suzuki,Hatchback,2020-10-01,18
33,Changhe Suzuki,Hatchback,2020-11-01,1101
33,Changhe Suzuki,Hatchback,2020-12-01,562
33,Changhe Suzuki,Hatchback,2021-01-01,110
33,Changhe Suzuki,Hatchback,2021-02-01,27
33,Changhe Suzuki,Hatchback,2021-03-01,38
33,Changhe Suzuki,Hatchback,2021-04-01,25
33,Changhe Suzuki,Hatchback,2021-05-01,38
33,Changhe Suzuki,Hatchback,2021-06-01,108
33,Changhe Suzuki,Hatchback,2021-07-01,17
33,Changhe Suzuki,Hatchback,2021-08-01,2
33,Changhe Suzuki,Hatchback,2021-10-01,2
34,Chery Auto,Hatchback,2018-01-01,1527
34,Chery Auto,Hatchback,2018-02-01,1490
34,Chery Auto,Hatchback,2018-03-01,811
34,Chery Auto,Hatchback,2018-04-01,772
34,Chery Auto,Hatchback,2018-05-01,1485
34,Chery Auto,Hatchback,2018-06-01,2040
34,Chery Auto,Hatchback,2018-07-01,1000
34,Chery Auto,Hatchback,2018-08-01,4713
34,Chery Auto,Hatchback,2018-09-01,6010
34,Chery Auto,Hatchback,2018-10-01,5660
34,Chery Auto,Hatchback,2018-11-01,5455
34,Chery Auto,Hatchback,2018-12-01,5617
34,Chery Auto,Hatchback,2019-01-01,3443
34,Chery Auto,Hatchback,2019-02-01,202
34,Chery Auto,Hatchback,2019-03-01,3030
34,Chery Auto,Hatchback,2019-04-01,992
34,Chery Auto,Hatchback,2019-05-01,521
34,Chery Auto,Hatchback,2019-06-01,454
34,Chery Auto,Hatchback,2019-07-01,135
34,Chery Auto,Hatchback,2019-08-01,303
34,Chery Auto,Hatchback,2019-09-01,495
34,Chery Auto,Hatchback,2019-10-01,75
34,Chery Auto,Hatchback,2019-11-01,2008
34,Chery Auto,Hatchback,2019-12-01,5579
34,Chery Auto,Hatchback,2020-01-01,774
34,Chery Auto,Hatchback,2020-02-01,650
34,Chery Auto,Hatchback,2020-03-01,1073
34,Chery Auto,Hatchback,2020-04-01,2539
34,Chery Auto,Hatchback,2020-05-01,2573
34,Chery Auto,Hatchback,2020-06-01,2632
34,Chery Auto,Hatchback,2020-07-01,3056
34,Chery Auto,Hatchback,2020-08-01,3350
34,Chery Auto,Hatchback,2020-09-01,4098
34,Chery Auto,Hatchback,2020-10-01,4992
34,Chery Auto,Hatchback,2020-11-01,6576
34,Chery Auto,Hatchback,2020-12-01,7074
34,Chery Auto,Hatchback,2021-01-01,361
34,Chery Auto,Hatchback,2021-03-01,315
34,Chery Auto,Hatchback,2021-05-01,215
34,Chery Auto,Hatchback,2021-06-01,50
34,Chery Auto,Hatchback,2021-07-01,20
34,Chery Auto,Hatchback,2021-09-01,106
34,Chery Auto,Hatchback,2021-10-01,94
34,Chery Auto,Hatchback,2021-12-01,270
34,Chery Auto,SUV,2018-01-01,8922
34,Chery Auto,SUV,2018-02-01,7883
34,Chery Auto,SUV,2018-03-01,9071
34,Chery Auto,SUV,2018-04-01,9132
34,Chery Auto,SUV,2018-05-01,10336
34,Chery Auto,SUV,2018-06-01,5460
34,Chery Auto,SUV,2018-07-01,6051
34,Chery Auto,SUV,2018-08-01,7187
34,Chery Auto,SUV,2018-09-01,7777
34,Chery Auto,SUV,2018-10-01,9077
34,Chery Auto,SUV,2018-11-01,9509
34,Chery Auto,SUV,2018-12-01,13646
34,Chery Auto,SUV,2019-01-01,10099
34,Chery Auto,SUV,2019-02-01,7099
34,Chery Auto,SUV,2019-03-01,10129
34,Chery Auto,SUV,2019-04-01,9103
34,Chery Auto,SUV,2019-05-01,8142
34,Chery Auto,SUV,2019-06-01,8730
34,Chery Auto,SUV,2019-07-01,9241
34,Chery Auto,SUV,2019-08-01,13698
34,Chery Auto,SUV,2019-09-01,13934
34,Chery Auto,SUV,2019-10-01,13152
34,Chery Auto,SUV,2019-11-01,13549
34,Chery Auto,SUV,2019-12-01,15553
34,Chery Auto,SUV,2020-01-01,11005
34,Chery Auto,SUV,2020-02-01,3651
34,Chery Auto,SUV,2020-03-01,4839
34,Chery Auto,SUV,2020-04-01,5290
34,Chery Auto,SUV,2020-05-01,8279
34,Chery Auto,SUV,2020-06-01,9414
34,Chery Auto,SUV,2020-07-01,10426
34,Chery Auto,SUV,2020-08-01,12304
34,Chery Auto,SUV,2020-09-01,12768
34,Chery Auto,SUV,2020-10-01,16399
34,Chery Auto,SUV,2020-11-01,20677
34,Chery Auto,SUV,2020-12-01,22076
34,Chery Auto,SUV,2021-01-01,14863
34,Chery Auto,SUV,2021-02-01,9444
34,Chery Auto,SUV,2021-03-01,11652
34,Chery Auto,SUV,2021-04-01,14329
34,Chery Auto,SUV,2021-05-01,9360
34,Chery Auto,SUV,2021-06-01,11106
34,Chery Auto,SUV,2021-07-01,15612
34,Chery Auto,SUV,2021-08-01,9214
34,Chery Auto,SUV,2021-09-01,11373
34,Chery Auto,SUV,2021-10-01,15194
34,Chery Auto,SUV,2021-11-01,20264
34,Chery Auto,SUV,2021-12-01,18672
34,Chery Auto,SUV,2022-01-01,16240
34,Chery Auto,SUV,2022-02-01,10564
34,Chery Auto,SUV,2022-03-01,13816
34,Chery Auto,SUV,2022-04-01,9730
34,Chery Auto,SUV,2022-05-01,11643
34,Chery Auto,SUV,2022-06-01,16837
34,Chery Auto,SUV,2022-07-01,21080
34,Chery Auto,SUV,2022-08-01,40088
34,Chery Auto,SUV,2022-09-01,23784
34,Chery Auto,SUV,2022-10-01,18117
34,Chery Auto,SUV,2022-11-01,11514
34,Chery Auto,SUV,2022-12-01,15549
34,Chery Auto,SUV,2023-01-01,5755
34,Chery Auto,SUV,2023-02-01,7812
34,Chery Auto,SUV,2023-03-01,7466
34,Chery Auto,SUV,2023-04-01,8766
34,Chery Auto,SUV,2023-05-01,10095
34,Chery Auto,SUV,2023-06-01,11445
34,Chery Auto,SUV,2023-07-01,11346
34,Chery Auto,SUV,2023-08-01,11089
34,Chery Auto,SUV,2023-09-01,11575
34,Chery Auto,SUV,2023-10-01,15010
34,Chery Auto,SUV,2023-11-01,13407
34,Chery Auto,SUV,2023-12-01,16765
34,Chery Auto,SUV,2024-01-01,21097
34,Chery Auto,SUV,2024-02-01,8296
34,Chery Auto,SUV,2024-03-01,9770
34,Chery Auto,SUV,2024-04-01,10672
34,Chery Auto,Sedan,2018-01-01,8037
34,Chery Auto,Sedan,2018-02-01,5257
34,Chery Auto,Sedan,2018-03-01,11177
34,Chery Auto,Sedan,2018-04-01,11135
34,Chery Auto,Sedan,2018-05-01,10457
34,Chery Auto,Sedan,2018-06-01,7928
34,Chery Auto,Sedan,2018-07-01,7503
34,Chery Auto,Sedan,2018-08-01,7576
34,Chery Auto,Sedan,2018-09-01,7553
34,Chery Auto,Sedan,2018-10-01,9650
34,Chery Auto,Sedan,2018-11-01,6997
34,Chery Auto,Sedan,2018-12-01,8215
34,Chery Auto,Sedan,2019-01-01,7922
34,Chery Auto,Sedan,2019-02-01,4676
34,Chery Auto,Sedan,2019-03-01,5838
34,Chery Auto,Sedan,2019-04-01,5765
34,Chery Auto,Sedan,2019-05-01,4133
34,Chery Auto,Sedan,2019-06-01,4321
34,Chery Auto,Sedan,2019-07-01,4430
34,Chery Auto,Sedan,2019-08-01,4600
34,Chery Auto,Sedan,2019-09-01,5263
34,Chery Auto,Sedan,2019-10-01,6033
34,Chery Auto,Sedan,2019-11-01,11087
34,Chery Auto,Sedan,2019-12-01,11921
34,Chery Auto,Sedan,2020-01-01,8854
34,Chery Auto,Sedan,2020-02-01,3727
34,Chery Auto,Sedan,2020-03-01,5222
34,Chery Auto,Sedan,2020-04-01,4522
34,Chery Auto,Sedan,2020-05-01,4851
34,Chery Auto,Sedan,2020-06-01,4703
34,Chery Auto,Sedan,2020-07-01,5361
34,Chery Auto,Sedan,2020-08-01,7250
34,Chery Auto,Sedan,2020-09-01,6647
34,Chery Auto,Sedan,2020-10-01,7917
34,Chery Auto,Sedan,2020-11-01,8803
34,Chery Auto,Sedan,2020-12-01,8884
34,Chery Auto,Sedan,2021-01-01,1388
34,Chery Auto,Sedan,2021-02-01,1352
34,Chery Auto,Sedan,2021-03-01,1612
34,Chery Auto,Sedan,2021-04-01,6512
34,Chery Auto,Sedan,2021-05-01,6138
34,Chery Auto,Sedan,2021-06-01,2523
34,Chery Auto,Sedan,2021-07-01,6818
34,Chery Auto,Sedan,2021-08-01,8086
34,Chery Auto,Sedan,2021-09-01,8921
34,Chery Auto,Sedan,2021-10-01,7108
34,Chery Auto,Sedan,2021-11-01,7417
34,Chery Auto,Sedan,2021-12-01,7598
34,Chery Auto,Sedan,2022-01-01,5206
34,Chery Auto,Sedan,2022-02-01,5190
34,Chery Auto,Sedan,2022-03-01,4683
34,Chery Auto,Sedan,2022-04-01,4152
34,Chery Auto,Sedan,2022-05-01,6895
34,Chery Auto,Sedan,2022-06-01,8394
34,Chery Auto,Sedan,2022-07-01,8665
34,Chery Auto,Sedan,2022-08-01,5982
34,Chery Auto,Sedan,2022-09-01,9972
34,Chery Auto,Sedan,2022-10-01,8311
34,Chery Auto,Sedan,2022-11-01,6503
34,Chery Auto,Sedan,2022-12-01,6119
34,Chery Auto,Sedan,2023-01-01,3674
34,Chery Auto,Sedan,2023-02-01,3225
34,Chery Auto,Sedan,2023-03-01,3671
34,Chery Auto,Sedan,2023-04-01,5115
34,Chery Auto,Sedan,2023-05-01,5133
34,Chery Auto,Sedan,2023-06-01,5552
34,Chery Auto,Sedan,2023-07-01,6905
34,Chery Auto,Sedan,2023-08-01,7538
34,Chery Auto,Sedan,2023-09-01,10534
34,Chery Auto,Sedan,2023-10-01,7970
34,Chery Auto,Sedan,2023-11-01,10424
34,Chery Auto,Sedan,2023-12-01,13121
34,Chery Auto,Sedan,2024-01-01,15083
34,Chery Auto,Sedan,2024-02-01,7160
34,Chery Auto,Sedan,2024-03-01,7192
34,Chery Auto,Sedan,2024-04-01,7916
35,Chery Jaguar Land Rover,SUV,2018-01-01,3681
35,Chery Jaguar Land Rover,SUV,2018-02-01,2473
35,Chery Jaguar Land Rover,SUV,2018-03-01,3585
35,Chery Jaguar Land Rover,SUV,2018-04-01,3617
35,Chery Jaguar Land Rover,SUV,2018-05-01,3268
35,Chery Jaguar Land Rover,SUV,2018-06-01,3551
35,Chery Jaguar Land Rover,SUV,2018-07-01,1600
35,Chery Jaguar Land Rover,SUV,2018-08-01,1341
35,Chery Jaguar Land Rover,SUV,2018-09-01,2308
35,Chery Jaguar Land Rover,SUV,2018-10-01,1020
35,Chery Jaguar Land Rover,SUV,2018-11-01,1881
35,Chery Jaguar Land Rover,SUV,2018-12-01,1846
35,Chery Jaguar Land Rover,SUV,2019-01-01,1785
35,Chery Jaguar Land Rover,SUV,2019-02-01,1240
35,Chery Jaguar Land Rover,SUV,2019-03-01,2596
35,Chery Jaguar Land Rover,SUV,2019-04-01,1577
35,Chery Jaguar Land Rover,SUV,2019-05-01,1892
35,Chery Jaguar Land Rover,SUV,2019-06-01,2503
35,Chery Jaguar Land Rover,SUV,2019-07-01,2271
35,Chery Jaguar Land Rover,SUV,2019-08-01,2667
35,Chery Jaguar Land Rover,SUV,2019-09-01,2955
35,Chery Jaguar Land Rover,SUV,2019-10-01,2035
35,Chery Jaguar Land Rover,SUV,2019-11-01,2941
35,Chery Jaguar Land Rover,SUV,2019-12-01,1911
35,Chery Jaguar Land Rover,SUV,2020-01-01,1641
35,Chery Jaguar Land Rover,SUV,2020-02-01,12
35,Chery Jaguar Land Rover,SUV,2020-03-01,1126
35,Chery Jaguar Land Rover,SUV,2020-04-01,2199
35,Chery Jaguar Land Rover,SUV,2020-05-01,2694
35,Chery Jaguar Land Rover,SUV,2020-06-01,2727
35,Chery Jaguar Land Rover,SUV,2020-07-01,2826
35,Chery Jaguar Land Rover,SUV,2020-08-01,2723
35,Chery Jaguar Land Rover,SUV,2020-09-01,2709
35,Chery Jaguar Land Rover,SUV,2020-10-01,2651
35,Chery Jaguar Land Rover,SUV,2020-11-01,2761
35,Chery Jaguar Land Rover,SUV,2020-12-01,2251
35,Chery Jaguar Land Rover,SUV,2021-01-01,2170
35,Chery Jaguar Land Rover,SUV,2021-02-01,1394
35,Chery Jaguar Land Rover,SUV,2021-03-01,1724
35,Chery Jaguar Land Rover,SUV,2021-04-01,1291
35,Chery Jaguar Land Rover,SUV,2021-05-01,1931
35,Chery Jaguar Land Rover,SUV,2021-06-01,1613
35,Chery Jaguar Land Rover,SUV,2021-07-01,2017
35,Chery Jaguar Land Rover,SUV,2021-08-01,2672
35,Chery Jaguar Land Rover,SUV,2021-09-01,1732
35,Chery Jaguar Land Rover,SUV,2021-10-01,1795
35,Chery Jaguar Land Rover,SUV,2021-11-01,2199
35,Chery Jaguar Land Rover,SUV,2021-12-01,2051
35,Chery Jaguar Land Rover,SUV,2022-01-01,937
35,Chery Jaguar Land Rover,SUV,2022-02-01,1022
35,Chery Jaguar Land Rover,SUV,2022-03-01,1360
35,Chery Jaguar Land Rover,SUV,2022-04-01,518
35,Chery Jaguar Land Rover,SUV,2022-05-01,1418
35,Chery Jaguar Land Rover,SUV,2022-06-01,1474
35,Chery Jaguar Land Rover,SUV,2022-07-01,1760
35,Chery Jaguar Land Rover,SUV,2022-08-01,1620
35,Chery Jaguar Land Rover,SUV,2022-09-01,1558
35,Chery Jaguar Land Rover,SUV,2022-10-01,1515
35,Chery Jaguar Land Rover,SUV,2022-11-01,1783
35,Chery Jaguar Land Rover,SUV,2022-12-01,927
35,Chery Jaguar Land Rover,SUV,2023-01-01,1223
35,Chery Jaguar Land Rover,SUV,2023-02-01,1318
35,Chery Jaguar Land Rover,SUV,2023-03-01,1505
35,Chery Jaguar Land Rover,SUV,2023-04-01,1296
35,Chery Jaguar Land Rover,SUV,2023-05-01,1261
35,Chery Jaguar Land Rover,SUV,2023-06-01,1248
35,Chery Jaguar Land Rover,SUV,2023-07-01,1157
35,Chery Jaguar Land Rover,SUV,2023-08-01,1156
35,Chery Jaguar Land Rover,SUV,2023-09-01,1215
35,Chery Jaguar Land Rover,SUV,2023-10-01,1161
35,Chery Jaguar Land Rover,SUV,2023-11-01,1320
35,Chery Jaguar Land Rover,SUV,2023-12-01,1239
35,Chery Jaguar Land Rover,SUV,2024-01-01,1357
35,Chery Jaguar Land Rover,SUV,2024-02-01,901
35,Chery Jaguar Land Rover,SUV,2024-03-01,1521
35,Chery Jaguar Land Rover,SUV,2024-04-01,1374
35,Chery Jaguar Land Rover,Sedan,2018-01-01,1841
35,Chery Jaguar Land Rover,Sedan,2018-02-01,1229
35,Chery Jaguar Land Rover,Sedan,2018-03-01,1554
35,Chery Jaguar Land Rover,Sedan,2018-04-01,1938
35,Chery Jaguar Land Rover,Sedan,2018-05-01,1348
35,Chery Jaguar Land Rover,Sedan,2018-06-01,1539
35,Chery Jaguar Land Rover,Sedan,2018-07-01,1131
35,Chery Jaguar Land Rover,Sedan,2018-08-01,755
35,Chery Jaguar Land Rover,Sedan,2018-09-01,818
35,Chery Jaguar Land Rover,Sedan,2018-10-01,495
35,Chery Jaguar Land Rover,Sedan,2018-11-01,855
35,Chery Jaguar Land Rover,Sedan,2018-12-01,1048
35,Chery Jaguar Land Rover,Sedan,2019-01-01,683
35,Chery Jaguar Land Rover,Sedan,2019-02-01,791
35,Chery Jaguar Land Rover,Sedan,2019-03-01,1284
35,Chery Jaguar Land Rover,Sedan,2019-04-01,1096
35,Chery Jaguar Land Rover,Sedan,2019-05-01,1624
35,Chery Jaguar Land Rover,Sedan,2019-06-01,2006
35,Chery Jaguar Land Rover,Sedan,2019-07-01,634
35,Chery Jaguar Land Rover,Sedan,2019-08-01,1028
35,Chery Jaguar Land Rover,Sedan,2019-09-01,803
35,Chery Jaguar Land Rover,Sedan,2019-10-01,599
35,Chery Jaguar Land Rover,Sedan,2019-11-01,1188
35,Chery Jaguar Land Rover,Sedan,2019-12-01,1205
35,Chery Jaguar Land Rover,Sedan,2020-01-01,1234
35,Chery Jaguar Land Rover,Sedan,2020-02-01,6
35,Chery Jaguar Land Rover,Sedan,2020-03-01,420
35,Chery Jaguar Land Rover,Sedan,2020-04-01,961
35,Chery Jaguar Land Rover,Sedan,2020-05-01,1234
35,Chery Jaguar Land Rover,Sedan,2020-06-01,978
35,Chery Jaguar Land Rover,Sedan,2020-07-01,1215
35,Chery Jaguar Land Rover,Sedan,2020-08-01,954
35,Chery Jaguar Land Rover,Sedan,2020-09-01,1255
35,Chery Jaguar Land Rover,Sedan,2020-10-01,1169
35,Chery Jaguar Land Rover,Sedan,2020-11-01,1468
35,Chery Jaguar Land Rover,Sedan,2020-12-01,1414
35,Chery Jaguar Land Rover,Sedan,2021-01-01,1226
35,Chery Jaguar Land Rover,Sedan,2021-02-01,810
35,Chery Jaguar Land Rover,Sedan,2021-03-01,1085
35,Chery Jaguar Land Rover,Sedan,2021-04-01,1004
35,Chery Jaguar Land Rover,Sedan,2021-05-01,1118
35,Chery Jaguar Land Rover,Sedan,2021-06-01,1431
35,Chery Jaguar Land Rover,Sedan,2021-07-01,1142
35,Chery Jaguar Land Rover,Sedan,2021-08-01,713
35,Chery Jaguar Land Rover,Sedan,2021-09-01,622
35,Chery Jaguar Land Rover,Sedan,2021-10-01,652
35,Chery Jaguar Land Rover,Sedan,2021-11-01,926
35,Chery Jaguar Land Rover,Sedan,2021-12-01,378
35,Chery Jaguar Land Rover,Sedan,2022-01-01,589
35,Chery Jaguar Land Rover,Sedan,2022-02-01,1157
35,Chery Jaguar Land Rover,Sedan,2022-03-01,1827
35,Chery Jaguar Land Rover,Sedan,2022-04-01,349
35,Chery Jaguar Land Rover,Sedan,2022-05-01,1064
35,Chery Jaguar Land Rover,Sedan,2022-06-01,848
35,Chery Jaguar Land Rover,Sedan,2022-07-01,790
35,Chery Jaguar Land Rover,Sedan,2022-08-01,863
35,Chery Jaguar Land Rover,Sedan,2022-09-01,854
35,Chery Jaguar Land Rover,Sedan,2022-10-01,1140
35,Chery Jaguar Land Rover,Sedan,2022-11-01,982
35,Chery Jaguar Land Rover,Sedan,2022-12-01,1289
35,Chery Jaguar Land Rover,Sedan,2023-01-01,649
35,Chery Jaguar Land Rover,Sedan,2023-02-01,807
35,Chery Jaguar Land Rover,Sedan,2023-03-01,822
35,Chery Jaguar Land Rover,Sedan,2023-04-01,994
35,Chery Jaguar Land Rover,Sedan,2023-05-01,1017
35,Chery Jaguar Land Rover,Sedan,2023-06-01,1024
35,Chery Jaguar Land Rover,Sedan,2023-07-01,1062
35,Chery Jaguar Land Rover,Sedan,2023-08-01,1097
35,Chery Jaguar Land Rover,Sedan,2023-09-01,1124
35,Chery Jaguar Land Rover,Sedan,2023-10-01,1112
35,Chery Jaguar Land Rover,Sedan,2023-11-01,1144
35,Chery Jaguar Land Rover,Sedan,2023-12-01,1039
35,Chery Jaguar Land Rover,Sedan,2024-01-01,1018
35,Chery Jaguar Land Rover,Sedan,2024-02-01,447
35,Chery Jaguar Land Rover,Sedan,2024-03-01,644
35,Chery Jaguar Land Rover,Sedan,2024-04-01,616
36,Chery New Energy,Hatchback,2018-01-01,1396
36,Chery New Energy,Hatchback,2018-02-01,2753
36,Chery New Energy,Hatchback,2018-03-01,3279
36,Chery New Energy,Hatchback,2018-04-01,3799
36,Chery New Energy,Hatchback,2018-05-01,3055
36,Chery New Energy,Hatchback,2018-07-01,3665
36,Chery New Energy,Hatchback,2018-08-01,4613
36,Chery New Energy,Hatchback,2018-09-01,5310
36,Chery New Energy,Hatchback,2018-12-01,109
36,Chery New Energy,Hatchback,2019-01-01,3375
36,Chery New Energy,Hatchback,2019-02-01,3157
36,Chery New Energy,Hatchback,2019-03-01,2838
36,Chery New Energy,Hatchback,2019-04-01,4129
36,Chery New Energy,Hatchback,2019-05-01,3818
36,Chery New Energy,Hatchback,2019-06-01,4965
36,Chery New Energy,Hatchback,2019-07-01,2405
36,Chery New Energy,Hatchback,2019-08-01,2345
36,Chery New Energy,Hatchback,2019-09-01,2584
36,Chery New Energy,Hatchback,2019-10-01,2414
36,Chery New Energy,Hatchback,2020-09-01,140
36,Chery New Energy,Hatchback,2020-10-01,492
36,Chery New Energy,Hatchback,2020-11-01,349
36,Chery New Energy,Hatchback,2020-12-01,323
36,Chery New Energy,Hatchback,2021-01-01,6472
36,Chery New Energy,Hatchback,2021-02-01,1591
36,Chery New Energy,Hatchback,2021-03-01,5310
36,Chery New Energy,Hatchback,2021-04-01,5617
36,Chery New Energy,Hatchback,2021-05-01,5632
36,Chery New Energy,Hatchback,2021-06-01,6307
36,Chery New Energy,Hatchback,2021-07-01,5565
36,Chery New Energy,Hatchback,2021-08-01,5975
36,Chery New Energy,Hatchback,2021-09-01,7815
36,Chery New Energy,Hatchback,2021-10-01,7433
36,Chery New Energy,Hatchback,2021-11-01,9291
36,Chery New Energy,Hatchback,2021-12-01,10141
36,Chery New Energy,Hatchback,2022-01-01,9984
36,Chery New Energy,Hatchback,2022-02-01,6442
36,Chery New Energy,Hatchback,2022-03-01,11687
36,Chery New Energy,Hatchback,2022-04-01,7078
36,Chery New Energy,Hatchback,2022-05-01,9754
36,Chery New Energy,Hatchback,2022-06-01,9692
36,Chery New Energy,Hatchback,2022-07-01,11489
36,Chery New Energy,Hatchback,2022-08-01,10037
36,Chery New Energy,Hatchback,2022-09-01,9292
36,Chery New Energy,Hatchback,2022-10-01,9940
36,Chery New Energy,Hatchback,2022-11-01,4048
36,Chery New Energy,Hatchback,2022-12-01,4592
36,Chery New Energy,Hatchback,2023-01-01,2736
36,Chery New Energy,Hatchback,2023-02-01,3134
36,Chery New Energy,Hatchback,2023-03-01,3951
36,Chery New Energy,Hatchback,2023-04-01,4253
36,Chery New Energy,Hatchback,2023-05-01,5358
36,Chery New Energy,Hatchback,2023-06-01,6041
36,Chery New Energy,Hatchback,2023-07-01,5716
36,Chery New Energy,Hatchback,2023-08-01,5775
36,Chery New Energy,Hatchback,2023-09-01,7235
36,Chery New Energy,Hatchback,2023-10-01,7111
36,Chery New Energy,Hatchback,2023-11-01,9015
36,Chery New Energy,Hatchback,2023-12-01,7462
36,Chery New Energy,Hatchback,2024-01-01,2525
36,Chery New Energy,Hatchback,2024-02-01,1970
36,Chery New Energy,Hatchback,2024-03-01,3186
36,Chery New Energy,Hatchback,2024-04-01,2797
36,Chery New Energy,SUV,2018-03-01,233
36,Chery New Energy,SUV,2018-04-01,508
36,Chery New Energy,SUV,2018-05-01,1586
36,Chery New Energy,SUV,2018-06-01,1837
36,Chery New Energy,SUV,2018-07-01,1460
36,Chery New Energy,SUV,2018-08-01,519
36,Chery New Energy,SUV,2018-09-01,1092
36,Chery New Energy,SUV,2018-10-01,1387
36,Chery New Energy,SUV,2018-11-01,1545
36,Chery New Energy,SUV,2018-12-01,162
36,Chery New Energy,SUV,2019-01-01,198
36,Chery New Energy,SUV,2019-02-01,1
36,Chery New Energy,SUV,2019-03-01,330
36,Chery New Energy,SUV,2019-04-01,542
36,Chery New Energy,SUV,2019-05-01,150
36,Chery New Energy,SUV,2019-06-01,745
36,Chery New Energy,SUV,2019-07-01,255
36,Chery New Energy,SUV,2019-08-01,446
36,Chery New Energy,SUV,2019-09-01,468
36,Chery New Energy,SUV,2019-11-01,267
36,Chery New Energy,SUV,2019-12-01,257
36,Chery New Energy,SUV,2020-01-01,61
36,Chery New Energy,SUV,2020-02-01,3
36,Chery New Energy,SUV,2020-03-01,21
36,Chery New Energy,SUV,2020-04-01,142
36,Chery New Energy,SUV,2020-05-01,84
36,Chery New Energy,SUV,2020-07-01,8
36,Chery New Energy,SUV,2020-08-01,8
36,Chery New Energy,SUV,2020-09-01,1
36,Chery New Energy,SUV,2020-12-01,12
36,Chery New Energy,SUV,2021-02-01,56
36,Chery New Energy,SUV,2021-03-01,380
36,Chery New Energy,SUV,2021-05-01,149
36,Chery New Energy,SUV,2021-06-01,6
36,Chery New Energy,SUV,2021-08-01,24
36,Chery New Energy,SUV,2021-09-01,11
36,Chery New Energy,SUV,2021-10-01,33
36,Chery New Energy,SUV,2021-11-01,50
36,Chery New Energy,SUV,2021-12-01,121
36,Chery New Energy,SUV,2022-01-01,40
36,Chery New Energy,SUV,2022-02-01,55
36,Chery New Energy,SUV,2022-03-01,35
36,Chery New Energy,SUV,2022-04-01,20
36,Chery New Energy,SUV,2022-05-01,9
36,Chery New Energy,SUV,2022-06-01,1
36,Chery New Energy,SUV,2022-07-01,4
36,Chery New Energy,SUV,2022-08-01,2
36,Chery New Energy,SUV,2022-09-01,9
36,Chery New Energy,SUV,2022-10-01,6
36,Chery New Energy,SUV,2022-11-01,110
36,Chery New Energy,SUV,2022-12-01,9
36,Chery New Energy,SUV,2023-02-01,2
36,Chery New Energy,SUV,2023-12-01,1445
36,Chery New Energy,SUV,2024-01-01,673
